time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_z
21.549,0.861,0.559,-0.062,-4.788,-0.874,-0.451,-84.864,-2.663,-7.326,0.233,0.232,0.182,-0.618,-0.259,-1.392,-0.174,-0.024,-1.710
21.576,0.683,-0.626,0.648,-4.768,-0.873,-0.466,-85.055,-2.698,-7.344,0.260,0.110,0.309,-0.617,-0.258,-1.390,-0.185,-0.022,-1.710
21.603,0.327,-1.299,1.148,-4.757,-0.876,-0.471,-85.164,-2.718,-7.355,0.264,-0.038,0.381,-0.615,-0.258,-1.387,-0.187,-0.025,-1.725
21.629,0.581,-0.921,0.945,-4.748,-0.879,-0.473,-85.250,-2.734,-7.363,0.398,-0.253,0.237,-0.612,-0.257,-1.382,-0.198,-0.034,-1.717
21.658,0.336,-1.439,0.083,-4.727,-0.891,-0.473,-85.444,-2.770,-7.383,0.424,-0.279,0.134,-0.609,-0.257,-1.379,-0.215,-0.056,-1.701
21.687,-0.633,-2.183,0.593,-4.718,-0.900,-0.472,-85.529,-2.786,-7.391,-0.144,-0.589,-0.120,-0.605,-0.257,-1.375,-0.217,-0.064,-1.724
21.712,-1.739,-1.428,2.126,-4.712,-0.914,-0.468,-85.638,-2.807,-7.402,-0.734,-0.619,-0.463,-0.603,-0.258,-1.372,-0.204,-0.085,-1.746
21.737,-1.199,1.299,1.382,-4.711,-0.934,-0.451,-85.812,-2.841,-7.419,-1.048,-0.367,-0.746,-0.602,-0.258,-1.370,-0.161,-0.094,-1.812
21.763,-0.638,0.992,0.401,-4.713,-0.939,-0.439,-85.901,-2.859,-7.427,-0.952,0.164,-0.623,-0.601,-0.260,-1.369,-0.142,-0.088,-1.829
21.787,-0.258,0.180,-0.066,-4.717,-0.943,-0.428,-86.001,-2.879,-7.437,-0.352,0.830,-0.013,-0.601,-0.260,-1.367,-0.126,-0.073,-1.848
21.812,-0.422,-0.761,-0.156,-4.721,-0.947,-0.419,-86.095,-2.898,-7.445,-0.095,0.494,0.006,-0.601,-0.260,-1.366,-0.119,-0.056,-1.851
21.837,0.243,-0.198,-1.176,-4.728,-0.958,-0.406,-86.279,-2.935,-7.461,0.071,0.077,-0.148,-0.601,-0.260,-1.365,-0.117,-0.050,-1.874
21.863,0.589,0.251,-1.788,-4.731,-0.963,-0.405,-86.378,-2.955,-7.470,0.064,0.155,-0.263,-0.602,-0.259,-1.364,-0.124,-0.042,-1.864
21.887,0.796,0.442,-2.103,-4.732,-0.967,-0.407,-86.473,-2.974,-7.478,-0.101,0.452,-0.114,-0.602,-0.258,-1.363,-0.123,-0.034,-1.853
21.912,0.718,0.358,-1.437,-4.731,-0.969,-0.413,-86.568,-2.994,-7.486,-0.239,0.230,-0.083,-0.602,-0.257,-1.363,-0.127,-0.020,-1.857
21.937,0.531,-0.081,0.066,-4.726,-0.973,-0.427,-86.752,-3.032,-7.502,-0.281,-0.010,-0.064,-0.603,-0.256,-1.363,-0.120,-0.014,-1.856
21.963,0.605,-0.366,0.201,-4.722,-0.975,-0.434,-86.851,-3.052,-7.511,-0.164,-0.083,-0.045,-0.603,-0.255,-1.362,-0.116,-0.016,-1.870
21.987,0.478,-0.692,0.061,-4.717,-0.978,-0.440,-86.960,-3.075,-7.521,0.180,-0.007,0.038,-0.605,-0.253,-1.362,-0.121,-0.020,-1.855
22.013,1.003,-0.489,-0.338,-4.706,-0.986,-0.449,-87.134,-3.111,-7.538,0.242,0.065,0.020,-0.605,-0.252,-1.362,-0.138,-0.020,-1.832
22.040,1.272,-0.534,-0.065,-4.698,-0.992,-0.454,-87.228,-3.131,-7.547,0.227,0.125,0.050,-0.605,-0.251,-1.361,-0.141,-0.018,-1.828
22.069,1.100,-0.703,0.222,-4.688,-0.998,-0.458,-87.322,-3.151,-7.556,0.209,0.142,0.111,-0.605,-0.249,-1.361,-0.154,-0.017,-1.815
22.097,0.886,-1.039,0.461,-4.667,-1.012,-0.463,-87.505,-3.190,-7.574,0.249,0.095,0.116,-0.605,-0.248,-1.360,-0.170,-0.018,-1.811
22.123,1.155,-0.853,0.438,-4.651,-1.023,-0.464,-87.616,-3.214,-7.585,0.305,0.161,0.119,-0.605,-0.247,-1.360,-0.174,-0.015,-1.800
22.149,0.979,-0.606,0.604,-4.639,-1.032,-0.464,-87.700,-3.233,-7.593,0.380,0.402,0.027,-0.604,-0.245,-1.359,-0.189,-0.012,-1.770
22.176,0.408,0.032,1.064,-4.613,-1.050,-0.460,-87.880,-3.273,-7.612,0.369,0.406,-0.049,-0.602,-0.243,-1.358,-0.205,0.005,-1.762
22.204,0.444,0.119,1.286,-4.600,-1.058,-0.455,-87.973,-3.294,-7.621,0.367,0.139,0.020,-0.600,-0.240,-1.357,-0.209,0.010,-1.750
22.231,-0.202,-0.279,0.367,-4.588,-1.065,-0.449,-88.060,-3.315,-7.629,0.342,0.034,0.033,-0.599,-0.238,-1.357,-0.215,0.011,-1.768
22.256,-1.171,0.162,1.650,-4.572,-1.080,-0.433,-88.248,-3.359,-7.647,0.071,-0.165,0.006,-0.597,-0.236,-1.356,-0.213,0.007,-1.767
22.280,-1.127,0.752,1.070,-4.568,-1.086,-0.422,-88.339,-3.380,-7.656,-0.220,-0.302,-0.116,-0.595,-0.234,-1.356,-0.206,0.001,-1.768
22.306,-0.682,0.717,0.322,-4.567,-1.089,-0.411,-88.430,-3.402,-7.664,-0.083,-0.130,-0.017,-0.593,-0.232,-1.355,-0.195,0.001,-1.785
22.331,-0.799,0.115,-0.187,-4.567,-1.091,-0.401,-88.522,-3.424,-7.672,-0.056,-0.219,0.023,-0.592,-0.231,-1.355,-0.192,-0.002,-1.785
22.355,-0.573,0.272,-0.767,-4.572,-1.095,-0.385,-88.704,-3.467,-7.688,-0.222,-0.290,-0.009,-0.591,-0.230,-1.355,-0.178,-0.014,-1.813
22.381,-0.015,0.715,-1.514,-4.576,-1.095,-0.381,-88.796,-3.489,-7.696,-0.335,-0.130,-0.073,-0.590,-0.230,-1.354,-0.170,-0.011,-1.817
22.404,0.365,1.102,-1.985,-4.578,-1.094,-0.382,-88.883,-3.510,-7.703,-0.172,0.352,0.055,-0.589,-0.228,-1.354,-0.162,-0.007,-1.809
22.428,0.227,0.703,-2.026,-4.580,-1.091,-0.386,-88.979,-3.533,-7.711,-0.093,0.153,0.181,-0.589,-0.227,-1.354,-0.160,0.006,-1.802
22.452,0.006,-0.200,-1.282,-4.582,-1.087,-0.394,-89.080,-3.557,-7.720,-0.077,-0.264,0.297,-0.589,-0.226,-1.353,-0.157,0.009,-1.798
22.475,-0.074,-0.648,-0.385,-4.585,-1.085,-0.410,-89.259,-3.599,-7.735,-0.013,-0.506,0.205,-0.589,-0.225,-1.353,-0.153,-0.015,-1.805
22.502,0.168,-0.013,-0.647,-4.586,-1.085,-0.418,-89.346,-3.620,-7.743,0.077,-0.211,0.125,-0.588,-0.225,-1.352,-0.156,-0.019,-1.798
22.528,0.705,0.503,-1.159,-4.586,-1.085,-0.427,-89.433,-3.641,-7.751,0.093,0.319,0.205,-0.588,-0.224,-1.351,-0.157,-0.017,-1.788
22.555,0.922,0.104,-0.537,-4.582,-1.082,-0.449,-89.621,-3.685,-7.769,0.056,0.290,0.257,-0.587,-0.224,-1.350,-0.164,-0.002,-1.773
22.583,0.953,-0.283,-0.519,-4.578,-1.081,-0.460,-89.712,-3.707,-7.778,0.117,0.126,0.277,-0.587,-0.223,-1.349,-0.175,-0.000,-1.743
22.610,1.050,-0.361,-0.655,-4.573,-1.081,-0.471,-89.799,-3.727,-7.787,0.224,-0.002,0.177,-0.586,-0.221,-1.347,-0.178,-0.001,-1.739
22.639,0.528,0.126,0.392,-4.558,-1.082,-0.492,-89.987,-3.772,-7.807,0.082,0.051,0.075,-0.585,-0.221,-1.345,-0.188,-0.001,-1.716
22.667,0.451,0.456,0.992,-4.549,-1.081,-0.500,-90.082,-3.794,-7.817,0.018,0.127,0.020,-0.584,-0.219,-1.343,-0.191,0.005,-1.703
22.695,0.177,-0.377,1.334,-4.535,-1.080,-0.506,-90.255,-3.835,-7.836,0.178,-0.046,0.111,-0.583,-0.218,-1.341,-0.194,0.004,-1.689
22.720,0.558,-0.436,1.300,-4.527,-1.080,-0.505,-90.345,-3.857,-7.846,0.323,-0.217,0.178,-0.582,-0.217,-1.340,-0.197,-0.001,-1.687
22.746,1.140,-0.175,0.461,-4.518,-1.081,-0.501,-90.440,-3.880,-7.857,0.546,0.151,0.224,-0.580,-0.216,-1.337,-0.216,-0.004,-1.662
22.772,1.269,-0.461,-0.648,-4.507,-1.082,-0.499,-90.540,-3.903,-7.868,0.391,0.094,0.156,-0.578,-0.216,-1.336,-0.223,-0.002,-1.645
22.798,-1.551,-1.722,1.757,-4.488,-1.090,-0.496,-90.706,-3.944,-7.886,-0.156,-0.439,-0.050,-0.577,-0.215,-1.334,-0.231,-0.019,-1.641
22.824,-2.290,-0.681,3.248,-4.483,-1.098,-0.489,-90.796,-3.965,-7.896,-0.737,-0.682,-0.586,-0.575,-0.215,-1.332,-0.203,-0.039,-1.686
22.849,-1.301,0.795,0.988,-4.483,-1.104,-0.479,-90.885,-3.987,-7.906,-0.211,-0.231,-0.397,-0.574,-0.216,-1.331,-0.186,-0.050,-1.718
22.876,-0.703,-1.196,-1.564,-4.487,-1.116,-0.463,-91.069,-4.033,-7.925,0.199,0.056,-0.032,-0.574,-0.217,-1.331,-0.180,-0.053,-1.721
22.901,-0.874,-1.330,-0.129,-4.491,-1.123,-0.459,-91.155,-4.054,-7.934,0.178,-0.020,0.120,-0.573,-0.217,-1.330,-0.177,-0.063,-1.719
22.927,-1.372,-1.077,1.352,-4.496,-1.133,-0.454,-91.244,-4.077,-7.943,-0.492,-0.342,-0.105,-0.573,-0.219,-1.329,-0.171,-0.068,-1.726
22.953,0.517,-0.072,-1.217,-4.510,-1.153,-0.443,-91.425,-4.123,-7.961,-0.246,-0.260,-0.162,-0.572,-0.220,-1.329,-0.151,-0.084,-1.758
22.979,1.232,0.065,-3.194,-4.515,-1.162,-0.442,-91.519,-4.147,-7.970,0.276,0.147,-0.119,-0.572,-0.221,-1.328,-0.172,-0.076,-1.739
23.003,1.436,0.051,-3.869,-4.516,-1.170,-0.449,-91.605,-4.169,-7.979,0.525,0.583,-0.079,-0.572,-0.221,-1.328,-0.180,-0.065,-1.735
23.028,0.830,0.046,-2.301,-4.515,-1.177,-0.461,-91.695,-4.192,-7.988,-0.242,0.668,-0.236,-0.571,-0.222,-1.328,-0.195,-0.046,-1.706
23.053,-0.285,0.140,0.584,-4.512,-1.189,-0.487,-91.876,-4.240,-8.007,-0.556,0.343,-0.345,-0.571,-0.221,-1.328,-0.175,-0.023,-1.733
23.078,-0.207,-0.082,0.674,-4.512,-1.194,-0.497,-91.971,-4.265,-8.017,-0.418,-0.039,-0.367,-0.571,-0.221,-1.328,-0.165,-0.023,-1.748
23.104,-0.170,-0.453,0.785,-4.511,-1.199,-0.504,-92.061,-4.289,-8.027,0.222,-0.105,-0.115,-0.571,-0.220,-1.329,-0.167,-0.032,-1.741
23.129,0.285,-0.518,0.444,-4.511,-1.204,-0.509,-92.147,-4.312,-8.037,0.235,0.150,-0.031,-0.571,-0.220,-1.330,-0.170,-0.034,-1.737
23.156,1.155,-0.722,-0.029,-4.507,-1.217,-0.518,-92.327,-4.360,-8.057,0.184,0.258,0.011,-0.571,-0.219,-1.330,-0.183,-0.030,-1.726
23.181,1.187,-0.546,-0.129,-4.501,-1.225,-0.522,-92.422,-4.386,-8.068,0.182,0.232,-0.046,-0.570,-0.219,-1.331,-0.197,-0.027,-1.704
23.207,1.450,-0.377,-0.319,-4.494,-1.232,-0.525,-92.507,-4.409,-8.078,0.291,0.216,-0.075,-0.569,-0.218,-1.332,-0.199,-0.024,-1.728
23.232,1.408,-0.208,-0.198,-4.485,-1.240,-0.529,-92.601,-4.435,-8.089,0.272,0.254,-0.062,-0.568,-0.217,-1.333,-0.217,-0.018,-1.715
23.258,0.678,-0.068,1.219,-4.462,-1.254,-0.534,-92.776,-4.483,-8.110,0.243,0.162,-0.050,-0.567,-0.216,-1.333,-0.230,-0.009,-1.699
23.283,0.390,-0.108,1.292,-4.449,-1.260,-0.533,-92.874,-4.511,-8.122,0.307,0.026,-0.006,-0.565,-0.214,-1.335,-0.233,-0.008,-1.726
23.307,0.198,-0.256,1.063,-4.439,-1.266,-0.529,-92.954,-4.534,-8.131,0.274,0.109,0.029,-0.564,-0.213,-1.335,-0.240,-0.009,-1.707
23.333,-0.054,-0.542,0.842,-4.429,-1.272,-0.524,-93.047,-4.561,-8.142,0.120,0.151,-0.009,-0.562,-0.212,-1.336,-0.243,-0.007,-1.715
23.359,-1.520,0.424,1.850,-4.415,-1.284,-0.510,-93.219,-4.610,-8.163,-0.154,0.033,-0.169,-0.561,-0.211,-1.336,-0.235,-0.007,-1.725
23.385,-1.593,1.047,1.308,-4.413,-1.289,-0.497,-93.321,-4.640,-8.174,-0.155,0.038,-0.232,-0.559,-0.209,-1.338,-0.217,-0.002,-1.743
23.410,-0.905,1.107,0.325,-4.414,-1.290,-0.486,-93.405,-4.664,-8.183,0.040,0.077,-0.046,-0.558,-0.208,-1.339,-0.212,-0.000,-1.734
23.436,-0.969,0.116,0.141,-4.420,-1.289,-0.468,-93.573,-4.713,-8.202,-0.029,-0.119,-0.009,-0.557,-0.207,-1.340,-0.203,0.000,-1.729
23.463,-1.082,0.462,0.632,-4.426,-1.288,-0.459,-93.665,-4.741,-8.211,-0.292,-0.239,-0.132,-0.556,-0.206,-1.341,-0.189,-0.002,-1.758
23.487,-0.500,0.748,-0.146,-4.433,-1.286,-0.450,-93.763,-4.769,-8.221,-0.337,0.173,-0.111,-0.555,-0.205,-1.343,-0.178,-0.004,-1.781
23.516,0.588,0.278,-2.086,-4.444,-1.279,-0.442,-93.927,-4.816,-8.238,-0.115,0.391,0.038,-0.555,-0.204,-1.344,-0.169,0.013,-1.794
23.541,0.489,-0.187,-2.007,-4.447,-1.275,-0.444,-94.016,-4.842,-8.247,0.048,0.365,0.147,-0.555,-0.203,-1.345,-0.176,0.019,-1.786
23.566,0.228,-0.595,-0.912,-4.449,-1.272,-0.448,-94.105,-4.867,-8.256,-0.117,-0.227,0.145,-0.555,-0.201,-1.347,-0.175,0.021,-1.761
23.591,0.140,-0.585,-0.454,-4.451,-1.271,-0.455,-94.216,-4.899,-8.267,-0.100,-0.463,0.064,-0.555,-0.200,-1.347,-0.174,0.012,-1.759
23.616,0.647,-0.100,-1.052,-4.452,-1.271,-0.467,-94.372,-4.944,-8.283,0.092,-0.453,0.002,-0.555,-0.200,-1.348,-0.179,-0.006,-1.760
23.641,0.825,-0.162,-1.326,-4.451,-1.272,-0.476,-94.466,-4.970,-8.293,0.285,-0.323,0.009,-0.555,-0.199,-1.349,-0.183,-0.013,-1.764
23.666,0.664,0.009,-0.979,-4.448,-1.272,-0.486,-94.555,-4.996,-8.302,0.101,-0.159,0.002,-0.554,-0.199,-1.349,-0.195,-0.016,-1.767
23.691,0.559,0.467,-0.437,-4.444,-1.272,-0.496,-94.643,-5.021,-8.312,-0.065,-0.078,-0.066,-0.554,-0.199,-1.350,-0.195,-0.019,-1.780
23.717,0.714,0.549,-0.101,-4.434,-1.269,-0.515,-94.817,-5.071,-8.332,0.000,0.023,0.044,-0.553,-0.199,-1.351,-0.197,-0.014,-1.795
23.741,0.739,0.365,-0.199,-4.428,-1.266,-0.524,-94.910,-5.097,-8.343,0.106,0.005,0.123,-0.553,-0.200,-1.351,-0.205,-0.011,-1.767
23.766,0.605,0.254,0.392,-4.421,-1.263,-0.531,-94.998,-5.123,-8.353,0.134,-0.184,0.154,-0.552,-0.200,-1.352,-0.207,-0.013,-1.755
23.791,0.419,0.083,0.767,-4.413,-1.260,-0.537,-95.086,-5.148,-8.364,0.173,-0.249,0.178,-0.551,-0.200,-1.352,-0.212,-0.016,-1.740
23.815,0.116,-0.326,1.711,-4.399,-1.255,-0.540,-95.263,-5.198,-8.386,0.198,-0.308,0.200,-0.551,-0.201,-1.352,-0.219,-0.030,-1.705
23.840,0.389,-0.287,1.430,-4.392,-1.253,-0.537,-95.351,-5.223,-8.396,0.257,-0.288,0.177,-0.550,-0.201,-1.352,-0.222,-0.037,-1.710
23.867,0.815,-0.100,0.691,-4.385,-1.252,-0.532,-95.438,-5.248,-8.407,0.370,-0.011,0.184,-0.548,-0.203,-1.351,-0.235,-0.041,-1.693
23.891,1.090,0.090,0.213,-4.376,-1.252,-0.526,-95.526,-5.273,-8.418,0.298,0.050,0.150,-0.547,-0.204,-1.351,-0.240,-0.042,-1.686
23.917,-0.091,-1.028,0.587,-4.358,-1.252,-0.516,-95.696,-5.322,-8.438,0.155,-0.180,0.097,-0.545,-0.204,-1.350,-0.254,-0.047,-1.674
23.941,-1.046,-0.665,1.749,-4.350,-1.254,-0.509,-95.788,-5.348,-8.449,-0.062,-0.536,-0.051,-0.544,-0.205,-1.350,-0.245,-0.062,-1.680
23.967,-1.581,0.477,2.157,-4.347,-1.257,-0.499,-95.870,-5.372,-8.458,-0.237,-0.627,-0.255,-0.542,-0.207,-1.350,-0.239,-0.073,-1.697
23.997,-0.372,0.779,-0.338,-4.346,-1.257,-0.473,-96.049,-5.424,-8.478,0.315,-0.104,0.006,-0.540,-0.210,-1.349,-0.235,-0.078,-1.715
24.023,-0.333,0.091,-0.838,-4.348,-1.255,-0.463,-96.136,-5.449,-8.488,0.470,0.104,0.224,-0.539,-0.212,-1.349,-0.241,-0.076,-1.714
24.049,-1.102,-0.501,0.188,-4.350,-1.253,-0.455,-96.222,-5.474,-8.497,-0.137,-0.156,0.076,-0.536,-0.215,-1.349,-0.243,-0.077,-1.701
24.076,-0.722,-0.249,0.093,-4.361,-1.253,-0.438,-96.397,-5.524,-8.515,-0.230,-0.233,-0.059,-0.534,-0.216,-1.348,-0.226,-0.088,-1.723
24.104,0.307,-0.224,-1.534,-4.367,-1.254,-0.432,-96.480,-5.548,-8.523,0.334,0.292,0.057,-0.532,-0.219,-1.348,-0.229,-0.090,-1.706
24.131,1.111,-0.255,-2.895,-4.372,-1.255,-0.430,-96.580,-5.577,-8.533,0.451,0.538,0.158,-0.530,-0.221,-1.347,-0.234,-0.084,-1.693
24.158,1.243,-0.130,-2.789,-4.372,-1.258,-0.444,-96.746,-5.625,-8.549,0.287,0.589,0.132,-0.528,-0.222,-1.347,-0.262,-0.062,-1.644
24.186,0.723,-0.165,-1.593,-4.369,-1.260,-0.458,-96.834,-5.650,-8.558,-0.257,0.222,-0.012,-0.525,-0.222,-1.346,-0.270,-0.053,-1.645
24.212,0.362,-0.198,-0.689,-4.365,-1.262,-0.473,-96.921,-5.675,-8.568,-0.324,-0.046,-0.072,-0.524,-0.223,-1.346,-0.262,-0.048,-1.649
24.239,0.149,-0.711,-0.195,-4.357,-1.267,-0.501,-97.091,-5.724,-8.587,-0.222,-0.249,-0.083,-0.523,-0.223,-1.345,-0.251,-0.056,-1.656
24.266,0.384,-0.411,-0.080,-4.353,-1.271,-0.514,-97.183,-5.751,-8.597,-0.136,-0.087,-0.122,-0.521,-0.224,-1.345,-0.252,-0.063,-1.641
24.292,0.484,-0.356,-0.120,-4.348,-1.276,-0.525,-97.270,-5.776,-8.608,-0.177,0.049,-0.120,-0.520,-0.225,-1.345,-0.247,-0.064,-1.636
24.321,0.932,-0.493,-0.114,-4.337,-1.285,-0.546,-97.443,-5.828,-8.629,-0.209,0.173,-0.071,-0.519,-0.225,-1.345,-0.242,-0.060,-1.636
24.348,1.168,-0.652,-0.403,-4.329,-1.291,-0.555,-97.530,-5.853,-8.640,0.006,0.208,-0.062,-0.518,-0.226,-1.344,-0.252,-0.059,-1.640
24.375,1.558,-0.173,-0.444,-4.308,-1.304,-0.573,-97.703,-5.905,-8.663,-0.013,0.280,-0.089,-0.517,-0.226,-1.344,-0.263,-0.048,-1.621
24.403,1.611,0.084,-0.133,-4.294,-1.310,-0.582,-97.789,-5.931,-8.674,-0.056,0.404,-0.075,-0.517,-0.225,-1.345,-0.260,-0.041,-1.628
24.430,1.106,-0.057,0.649,-4.275,-1.316,-0.591,-97.892,-5.963,-8.689,-0.083,0.292,-0.067,-0.516,-0.225,-1.345,-0.268,-0.031,-1.623
24.457,-0.006,0.083,2.215,-4.249,-1.324,-0.596,-98.045,-6.010,-8.710,-0.039,0.005,-0.100,-0.516,-0.224,-1.345,-0.263,-0.024,-1.623
24.485,-0.105,0.312,2.401,-4.235,-1.328,-0.591,-98.134,-6.038,-8.722,0.221,-0.160,0.015,-0.515,-0.223,-1.346,-0.262,-0.028,-1.627
24.514,0.187,0.404,0.377,-4.214,-1.332,-0.575,-98.295,-6.089,-8.745,0.345,0.167,0.170,-0.514,-0.222,-1.346,-0.271,-0.026,-1.602
24.541,-0.173,0.330,0.333,-4.204,-1.332,-0.565,-98.387,-6.118,-8.757,0.247,0.442,0.252,-0.514,-0.222,-1.346,-0.274,-0.016,-1.580
24.569,-1.087,0.298,1.350,-4.197,-1.332,-0.556,-98.467,-6.143,-8.768,-0.302,-0.055,0.133,-0.512,-0.220,-1.346,-0.270,-0.011,-1.572
24.597,-1.191,0.227,1.119,-4.191,-1.330,-0.530,-98.635,-6.197,-8.789,-0.204,-0.288,0.144,-0.512,-0.219,-1.345,-0.246,-0.016,-1.593
24.626,-0.942,-0.286,0.635,-4.192,-1.329,-0.517,-98.714,-6.222,-8.799,-0.111,-0.288,0.250,-0.511,-0.219,-1.345,-0.238,-0.026,-1.609
24.654,-1.006,0.268,1.016,-4.200,-1.328,-0.487,-98.886,-6.276,-8.820,-0.340,-0.200,0.137,-0.511,-0.218,-1.344,-0.219,-0.036,-1.624
24.681,-0.201,0.833,-0.424,-4.206,-1.327,-0.474,-98.970,-6.303,-8.830,-0.409,0.103,0.064,-0.511,-0.218,-1.343,-0.209,-0.034,-1.643
24.709,0.231,0.426,-1.412,-4.211,-1.324,-0.463,-99.055,-6.330,-8.839,-0.109,0.586,0.263,-0.512,-0.217,-1.342,-0.206,-0.021,-1.611
24.736,0.336,-0.404,-1.269,-4.217,-1.319,-0.453,-99.219,-6.381,-8.857,-0.081,0.491,0.318,-0.512,-0.216,-1.341,-0.204,-0.004,-1.604
24.761,0.180,-0.656,-0.671,-4.219,-1.319,-0.452,-99.303,-6.407,-8.866,-0.122,0.232,0.276,-0.512,-0.215,-1.340,-0.199,-0.001,-1.595
24.786,0.272,-0.590,-0.895,-4.220,-1.320,-0.453,-99.392,-6.435,-8.875,0.045,-0.260,0.132,-0.513,-0.213,-1.338,-0.200,-0.007,-1.579
24.812,0.438,-0.339,-1.142,-4.220,-1.321,-0.456,-99.472,-6.460,-8.884,0.144,-0.209,0.073,-0.514,-0.212,-1.336,-0.199,-0.013,-1.584
24.836,0.408,0.028,-0.682,-4.219,-1.325,-0.467,-99.641,-6.513,-8.902,0.108,-0.072,0.039,-0.514,-0.212,-1.335,-0.207,-0.020,-1.577
24.861,0.578,0.065,-0.853,-4.217,-1.327,-0.474,-99.725,-6.540,-8.912,0.075,-0.006,0.022,-0.515,-0.211,-1.334,-0.214,-0.019,-1.586
24.885,0.993,0.043,-1.195,-4.213,-1.328,-0.482,-99.814,-6.568,-8.922,0.237,-0.022,0.065,-0.515,-0.210,-1.331,-0.217,-0.020,-1.612
24.911,1.092,0.049,-1.277,-4.208,-1.329,-0.492,-99.898,-6.594,-8.932,0.237,-0.007,0.072,-0.515,-0.209,-1.330,-0.233,-0.019,-1.597
24.938,0.858,0.479,-0.733,-4.194,-1.330,-0.514,-100.062,-6.646,-8.951,0.159,0.022,0.024,-0.515,-0.209,-1.329,-0.249,-0.014,-1.573
24.965,0.776,0.564,-0.448,-4.184,-1.329,-0.527,-100.154,-6.675,-8.963,0.115,0.009,0.057,-0.514,-0.208,-1.328,-0.249,-0.014,-1.563
24.994,0.092,-0.531,1.000,-4.166,-1.326,-0.546,-100.317,-6.727,-8.984,0.137,-0.220,0.154,-0.514,-0.207,-1.325,-0.257,-0.019,-1.547
25.020,-0.159,-0.767,1.604,-4.158,-1.326,-0.552,-100.400,-6.754,-8.995,0.122,-0.403,0.140,-0.513,-0.207,-1.324,-0.258,-0.032,-1.540
25.047,-0.196,-0.595,1.841,-4.151,-1.328,-0.553,-100.479,-6.779,-9.005,0.182,-0.465,0.051,-0.512,-0.207,-1.321,-0.258,-0.043,-1.557
25.075,0.927,-0.458,0.183,-4.137,-1.333,-0.548,-100.649,-6.833,-9.028,0.275,-0.186,0.103,-0.511,-0.208,-1.320,-0.267,-0.058,-1.527
25.103,0.898,-1.038,0.059,-4.129,-1.337,-0.546,-100.732,-6.860,-9.039,0.180,0.035,0.103,-0.511,-0.208,-1.318,-0.278,-0.066,-1.528
25.129,-0.484,-1.666,1.169,-4.122,-1.343,-0.542,-100.810,-6.885,-9.049,-0.641,-0.434,-0.335,-0.509,-0.210,-1.316,-0.273,-0.067,-1.536
25.160,-2.188,0.292,2.769,-4.115,-1.358,-0.524,-100.975,-6.939,-9.070,-0.875,-0.593,-0.595,-0.509,-0.211,-1.315,-0.232,-0.084,-1.583
25.187,-1.572,0.637,1.436,-4.118,-1.364,-0.508,-101.061,-6.968,-9.081,-0.151,-0.023,-0.210,-0.510,-0.213,-1.314,-0.208,-0.086,-1.625
25.213,-0.234,-0.669,-0.897,-4.129,-1.372,-0.481,-101.226,-7.023,-9.101,0.272,0.269,0.068,-0.511,-0.215,-1.314,-0.205,-0.086,-1.610
25.242,-0.534,-1.749,-0.259,-4.135,-1.378,-0.472,-101.304,-7.049,-9.110,0.283,0.037,0.108,-0.511,-0.216,-1.314,-0.212,-0.085,-1.597
25.268,-0.609,-1.738,0.510,-4.143,-1.388,-0.460,-101.404,-7.082,-9.121,-0.106,-0.415,-0.252,-0.512,-0.218,-1.313,-0.208,-0.103,-1.608
25.296,0.266,-0.155,-1.736,-4.155,-1.410,-0.445,-101.557,-7.134,-9.138,-0.065,-0.032,-0.385,-0.512,-0.220,-1.313,-0.208,-0.110,-1.590
25.327,0.949,0.389,-2.871,-4.160,-1.420,-0.444,-101.636,-7.161,-9.146,0.117,0.876,-0.374,-0.513,-0.222,-1.314,-0.209,-0.098,-1.596
25.354,0.968,0.655,-2.798,-4.162,-1.434,-0.459,-101.803,-7.218,-9.164,0.006,0.882,-0.358,-0.513,-0.222,-1.314,-0.227,-0.051,-1.601
25.378,0.385,0.177,-1.200,-4.161,-1.439,-0.473,-101.890,-7.248,-9.174,-0.220,0.652,-0.342,-0.513,-0.222,-1.315,-0.227,-0.034,-1.589
25.404,0.212,-0.170,-0.365,-4.159,-1.443,-0.486,-101.969,-7.275,-9.183,-0.352,-0.195,-0.265,-0.514,-0.221,-1.317,-0.219,-0.027,-1.610
25.429,0.183,-0.416,-0.303,-4.157,-1.447,-0.499,-102.052,-7.304,-9.193,-0.134,-0.446,-0.236,-0.515,-0.221,-1.319,-0.214,-0.033,-1.624
25.456,0.556,-0.275,-0.444,-4.152,-1.457,-0.523,-102.219,-7.362,-9.214,0.006,-0.359,-0.197,-0.516,-0.221,-1.320,-0.217,-0.049,-1.603
25.481,0.659,-0.375,-0.109,-4.147,-1.463,-0.536,-102.310,-7.394,-9.225,0.000,-0.104,-0.149,-0.517,-0.221,-1.322,-0.217,-0.050,-1.612
25.506,0.631,-0.544,0.399,-4.143,-1.469,-0.545,-102.389,-7.422,-9.235,-0.126,0.110,-0.065,-0.518,-0.221,-1.324,-0.222,-0.052,-1.616
