time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_vel_LPF_x,rad_vel_LPF_y,rad_vel_LPF_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_zpos_step_gyro_x,pos_step_gyro_ypos_step_mag_x,pos_step_mag_ypos_step_x,pos_step_y
 1.616, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-0.001,-0.001, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.647, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-0.001, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.678, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-0.001, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.709, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.739, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.770, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-0.001, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.802, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-0.001, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.834, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-0.001, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.861, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-0.001, 0.000, 0.004, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.889, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.918, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.946, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 1.973, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.001, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,-0.001, 0.000, 0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.029, 0.000, 0.000, 0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.001, 0.000, 0.001,-0.000, 0.000, 0.000,-0.000, 0.000, 0.000, 0.000, 0.000,-0.003, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.057, 0.000, 0.000, 0.000,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,-0.001, 0.000, 0.000,-0.000, 0.000, 0.000,-0.000, 0.000, 0.000,-0.000,-0.000,-0.003, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.087, 0.000, 0.000, 0.000,-0.000,-0.000,-0.002,-0.000,-0.000,-0.000,-0.001, 0.000, 0.000,-0.000, 0.000, 0.000,-0.000, 0.000, 0.000,-0.000,-0.000,-0.004, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.115, 0.000, 0.000, 0.000,-0.000,-0.000,-0.004,-0.000,-0.000,-0.000,-0.001,-0.001, 0.001,-0.000,-0.000, 0.000,-0.000,-0.000, 0.000, 0.000, 0.000,-0.004, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.143, 0.000, 0.000, 0.000,-0.000,-0.000,-0.005,-0.000,-0.000,-0.000,-0.001, 0.000, 0.000,-0.000,-0.000, 0.000,-0.000,-0.000, 0.000, 0.000, 0.000,-0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.171, 0.000, 0.000, 0.000, 0.000,-0.000,-0.006,-0.000,-0.000,-0.000,-0.001,-0.001, 0.000,-0.000,-0.000, 0.000,-0.000,-0.000, 0.000, 0.000,-0.000,-0.004, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.201, 0.000, 0.000, 0.000, 0.000,-0.001,-0.008,-0.000,-0.000,-0.001,-0.001, 0.000, 0.002,-0.000,-0.000, 0.000,-0.000,-0.000, 0.000, 0.000,-0.000,-0.004, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.228, 0.000, 0.000, 0.000, 0.000,-0.001,-0.009, 0.000,-0.000,-0.001, 0.000,-0.001, 0.004,-0.000,-0.000, 0.001,-0.000,-0.000, 0.000, 0.000,-0.000,-0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.256, 0.000, 0.000, 0.000, 0.000,-0.001,-0.010, 0.000,-0.000,-0.001, 0.000,-0.001, 0.005,-0.000,-0.000, 0.001,-0.000,-0.000, 0.000, 0.000,-0.000,-0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.284, 0.000, 0.000, 0.000, 0.000,-0.001,-0.010, 0.000,-0.000,-0.001, 0.000,-0.001, 0.004,-0.000,-0.000, 0.001,-0.000,-0.000, 0.000, 0.000,-0.000,-0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.311, 0.000, 0.000, 0.000, 0.000,-0.001,-0.011, 0.000,-0.000,-0.002,-0.001,-0.001, 0.001,-0.001,-0.000, 0.001,-0.000,-0.000, 0.000, 0.000,-0.000,-0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.339, 0.000, 0.000, 0.000, 0.000,-0.001,-0.012, 0.000,-0.000,-0.002,-0.001,-0.001, 0.004,-0.001,-0.000, 0.001,-0.000,-0.000, 0.000, 0.000,-0.000,-0.002, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.368, 0.000, 0.000, 0.000, 0.000,-0.001,-0.013, 0.000,-0.000,-0.002,-0.001, 0.000, 0.000,-0.001,-0.000, 0.001,-0.000,-0.000, 0.000, 0.000, 0.000,-0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.396, 0.000, 0.000, 0.000,-0.000,-0.001,-0.013, 0.000,-0.000,-0.003, 0.000,-0.001, 0.000,-0.001,-0.000, 0.001,-0.000,-0.000, 0.000, 0.000, 0.000,-0.006, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
 2.423, 0.000, 0.000, 0.000,-0.000,-0.002,-0.014, 0.000,-0.000,-0.003, 0.000, 0.000, 0.001,-0.001,-0.000, 0.002,-0.000,-0.000, 0.000, 0.000, 0.000,-0.007, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
