time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_z
3.461,1.470,-1.632,2.120,-0.339,-0.237,0.114,-0.293,-0.249,0.017,-0.031,-0.148,-0.034,-0.237,-0.046,-0.969,-0.438,-0.062,-1.069,1.299,-1.319
3.486,1.494,-2.237,2.361,-0.338,-0.243,0.133,-0.300,-0.254,0.020,-0.145,-0.371,0.038,-0.232,-0.039,-0.965,-0.435,-0.070,-1.064,1.299,-1.319
3.511,1.122,-1.921,1.530,-0.333,-0.255,0.159,-0.308,-0.260,0.023,-0.077,-0.318,0.191,-0.230,-0.038,-0.963,-0.414,-0.067,-1.077,1.299,-1.319
3.536,0.793,-0.849,-0.161,-0.323,-0.277,0.195,-0.320,-0.270,0.030,-0.167,-0.198,0.305,-0.229,-0.037,-0.961,-0.400,-0.079,-1.069,1.299,-1.319
3.561,0.686,-0.799,-0.487,-0.317,-0.289,0.210,-0.326,-0.275,0.034,-0.356,-0.026,0.321,-0.228,-0.036,-0.958,-0.393,-0.082,-1.078,1.299,-1.319
3.586,0.427,-1.034,-0.605,-0.309,-0.303,0.224,-0.332,-0.281,0.038,-0.546,0.246,0.189,-0.229,-0.034,-0.952,-0.375,-0.075,-1.074,1.299,-1.319
3.611,0.002,-1.411,-0.808,-0.302,-0.317,0.235,-0.339,-0.287,0.042,-0.462,0.283,0.219,-0.231,-0.033,-0.949,-0.365,-0.072,-1.061,1.299,-1.319
3.636,-0.092,-0.782,-1.196,-0.289,-0.350,0.250,-0.351,-0.301,0.052,-0.282,0.298,0.354,-0.234,-0.031,-0.946,-0.343,-0.056,-1.069,1.299,-1.319
3.661,-0.447,-0.457,-2.383,-0.285,-0.365,0.251,-0.356,-0.308,0.057,-0.012,0.314,0.468,-0.237,-0.028,-0.941,-0.345,-0.049,-1.047,1.299,-1.319
3.686,-0.720,-0.538,-2.305,-0.282,-0.381,0.247,-0.362,-0.315,0.062,0.296,0.379,0.522,-0.240,-0.022,-0.932,-0.350,-0.046,-1.024,1.299,-1.319
3.711,-0.537,-0.450,-1.733,-0.280,-0.396,0.240,-0.368,-0.324,0.067,0.378,0.250,0.530,-0.241,-0.019,-0.927,-0.358,-0.037,-1.024,1.299,-1.319
3.736,0.108,-0.066,-0.664,-0.279,-0.423,0.221,-0.379,-0.340,0.076,0.519,-0.011,0.549,-0.240,-0.015,-0.920,-0.376,-0.042,-1.013,1.731,-1.894
3.761,0.305,0.228,-0.587,-0.278,-0.434,0.211,-0.384,-0.348,0.081,0.670,-0.206,0.529,-0.239,-0.012,-0.914,-0.389,-0.051,-1.010,1.731,-1.894
3.786,0.311,0.330,-0.294,-0.277,-0.444,0.201,-0.390,-0.357,0.085,0.652,-0.121,0.454,-0.233,-0.009,-0.900,-0.405,-0.064,-1.014,1.731,-1.894
3.811,0.231,0.129,0.116,-0.275,-0.452,0.191,-0.395,-0.366,0.089,0.429,0.024,0.343,-0.228,-0.007,-0.893,-0.418,-0.072,-1.011,1.731,-1.894
